date_time,home_team,away_team,home_lineup,away_lineup
2015-09-22 20:00:00+00:00,Granada,R. Sociedad,"['/player/andres-28004', '/player/doria-237319', '/player/j-babin-34742', '/player/c-biraghi-83555', '/player/m-lopes-74789', '/player/j-marquez-32851', '/player/r-khrin-37964', '/player/r-rochina-29478', '/player/edgar-82134', '/player/s-isaac-207108', '/player/y-el-arabi-44193']","['/player/oier-43913', '/player/i-martinez-67815', '/player/d-reyes-114377', '/player/a-de-la-bella-30476', '/player/elustondo-142657', '/player/a-illarramendi-100715', '/player/e-granero-29365', '/player/d-zurutuza-30480', '/player/c-vela-13332', '/player/s-canales-36167', '/player/i-agirretxe-30485']"
2015-09-23 18:00:00+00:00,Celta,Barcelona,"['/player/s-alvarez-30878', '/player/sergi-gomez-79543', '/player/g-cabral-16935', '/player/jonny-125484', '/player/h-mallo-36191', '/player/n-radoja-192135', '/player/d-wass-15030', '/player/a-fernandez-72150', '/player/nolito-52787', '/player/i-aspas-7408', '/player/f-orellana-32947']","['/player/m-ter-stegen-67849', '/player/j-mascherano-396', '/player/g-pique-23560', '/player/j-mathieu-3068', '/player/d-alves-23559', '/player/s-busquets-27059', '/player/a-iniesta-22806', '/player/sergi-roberto-81723', '/player/neymar-64511', '/player/l-suarez-29685', '/player/l-messi-23569']"
2015-09-23 18:00:00+00:00,Levante,Eibar,"['/player/ruben-29731', '/player/z-feddal-78524', '/player/juanfran-47715', '/player/trujillo-81656', '/player/tono-45899', '/player/morales-36180', '/player/verza-27530', '/player/jefferson-lerma-208598', '/player/jose-mari-35480', '/player/victor-23652', '/player/n-ghilas-138983']","['/player/riesgo-30475', '/player/a-pantic-183978', '/player/m-dos-santos-54442', '/player/junca-87506', '/player/capa-116019', '/player/dani-garcia-58188', '/player/adrian-23520', '/player/g-escalante-169910', '/player/t-inui-115420', '/player/borja-baston-33665', '/player/keko-33660']"
2015-09-23 18:00:00+00:00,Rayo Vallecano,Real Sporting,"['/player/tono-75107', '/player/a-amaya-27397', '/player/llorente-115131', '/player/rat-139106', '/player/nacho-martinez-67953', '/player/r-trashorras-27299', '/player/raul-baena-29302', '/player/jozabed-83732', '/player/bebe-79021', '/player/p-hernandez-27020', '/player/javi-guerra-27457']","['/player/alberto-garcia-67662', '/player/bernardo-41322', '/player/jorge-mere-176160', '/player/canella-23492', '/player/luis-hernandez-33525', '/player/omar-78466', '/player/rachid-189623', '/player/jony-88603', '/player/a-halilovic-155877', '/player/guerrero-105327', '/player/a-sanabria-169666']"
2015-09-23 19:00:00+00:00,Athletic,Real Madrid,"['/player/g-iraizoz-29952', '/player/a-laporte-124620', '/player/x-etxeita-29955', '/player/m-balenziaga-29964', '/player/o-de-marcos-29973', '/player/benat-40234', '/player/m-san-jose-30357', '/player/raul-garcia-23527', '/player/sabin-124628', '/player/m-susaeta-29976', '/player/a-aduriz-27116']","['/player/k-navas-67500', '/player/r-varane-103053', '/player/pepe-27010', '/player/marcelo-23343', '/player/d-carvajal-74892', '/player/t-kroos-2100', '/player/l-modric-26968', '/player/isco-44027', '/player/c-ronaldo-28185', '/player/m-kova-ic-119636', '/player/k-benzema-3318']"
2015-09-23 20:00:00+00:00,Las Palmas,Sevilla,"['/player/j-varas-27047', '/player/aythami-artiles-23865', '/player/bigas-60555', '/player/a-alcaraz-29812', '/player/dani-castellano-27432', '/player/david-simon-39448', '/player/hernan-92853', '/player/w-murabak-61592', '/player/roque-40552', '/player/s-araujo-71726', '/player/j-viera-32016']","['/player/sergio-rico-94474', '/player/t-kolodziejczak-67054', '/player/m-andreolli-790', '/player/b-tremoulinas-32135', '/player/coke-27398', '/player/v-iborra-29348', '/player/g-krychowiak-98116', '/player/s-cristoforo-116711', '/player/m-krohn-dehli-1568', '/player/c-immobile-40403', '/player/f-llorente-29980']"
2015-09-23 20:00:00+00:00,Málaga,Villarreal,"['/player/c-kameni-23349', '/player/m-angeleri-17071', '/player/weligton-27057', '/player/a-boka-1858', '/player/r-rosales-107779', '/player/j-recio-35394', '/player/f-tissone-1165', '/player/duda-28112', '/player/j-anor-161859', '/player/r-horta-185526', '/player/charles-33039']","['/player/a-areola-72161', '/player/eric-145409', '/player/mario-27594', '/player/b-jokic-51898', '/player/a-rukavina-56254', '/player/j-dos-santos-40930', '/player/tomas-pina-48124', '/player/d-suarez-77230', '/player/samuel-67047', '/player/adrian-28108', '/player/l-baptistao-75845']"
2015-09-24 20:05:00+00:00,Real Betis,RC Deportivo,"['/player/a-adan-33514', '/player/h-westermann-2005', '/player/bruno-57814', '/player/j-vargas-965', '/player/c-piccini-83208', '/player/petros-248824', '/player/xavi-torres-28228', '/player/r-van-der-vaart-2179', '/player/joaquin-23384', '/player/ruben-castro-7564', '/player/jorge-molina-30563']","['/player/g-lux-13240', '/player/sidnei-17665', '/player/arribas-37030', '/player/f-navarro-23482', '/player/laure-23576', '/player/mosquera-33530', '/player/juan-dominguez-40476', '/player/f-fajr-110082', '/player/luisinho-111223', '/player/f-cartabia-146765', '/player/j-rodriguez-206996']"
2015-09-25 18:30:00+00:00,Valencia,Granada,"['/player/jaume-112764', '/player/s-mustafi-65710', '/player/ruben-vezo-186438', '/player/l-orban-52003', '/player/j-cancelo-218414', '/player/d-parejo-29364', '/player/e-perez-71888', '/player/z-bakkali-186657', '/player/s-feghouli-21325', '/player/a-negredo-13324', '/player/p-alcacer-39979']","['/player/andres-28004', '/player/doria-237319', '/player/lomban-30669', '/player/c-biraghi-83555', '/player/m-lopes-74789', '/player/r-khrin-37964', '/player/j-marquez-32851', '/player/fran-rico-33527', '/player/r-rochina-29478', '/player/y-el-arabi-44193', '/player/s-isaac-207108']"
2015-09-26 14:00:00+00:00,Barcelona,Las Palmas,"['/player/m-ter-stegen-67849', '/player/m-bartra-40903', '/player/g-pique-23560', '/player/adriano-23484', '/player/sergi-roberto-81723', '/player/s-busquets-27059', '/player/j-mascherano-396', '/player/i-rakitic-2139', '/player/neymar-64511', '/player/l-suarez-29685', '/player/l-messi-23569']","['/player/j-varas-27047', '/player/aythami-artiles-23865', '/player/a-alcaraz-29812', '/player/bigas-60555', '/player/david-simon-39448', '/player/roque-40552', '/player/dani-castellano-27432', '/player/w-murabak-61592', '/player/s-araujo-71726', '/player/hernan-92853', '/player/j-viera-32016']"
2015-09-26 16:15:00+00:00,Real Madrid,Málaga,"['/player/k-navas-67500', '/player/nacho-102322', '/player/r-varane-103053', '/player/marcelo-23343', '/player/d-carvajal-74892', '/player/t-kroos-2100', '/player/l-modric-26968', '/player/isco-44027', '/player/c-ronaldo-28185', '/player/jese-78302', '/player/k-benzema-3318']","['/player/c-kameni-23349', '/player/weligton-27057', '/player/m-angeleri-17071', '/player/m-torres-27011', '/player/r-rosales-107779', '/player/j-recio-35394', '/player/f-tissone-1165', '/player/pablo-186377', '/player/a-tighadouini-102279', '/player/juan-carlos-33531', '/player/n-amrabat-30100']"
2015-09-26 18:30:00+00:00,Sevilla,Rayo Vallecano,"['/player/sergio-rico-94474', '/player/t-kolodziejczak-67054', '/player/m-andreolli-790', '/player/b-tremoulinas-32135', '/player/coke-27398', '/player/s-n-zonzi-147482', '/player/g-krychowiak-98116', '/player/v-iborra-29348', '/player/m-krohn-dehli-1568', '/player/j-reyes-21983', '/player/k-gameiro-3354']","['/player/tono-75107', '/player/llorente-115131', '/player/a-amaya-27397', '/player/rat-139106', '/player/nacho-martinez-67953', '/player/r-trashorras-27299', '/player/raul-baena-29302', '/player/jozabed-83732', '/player/embarba-76584', '/player/bebe-79021', '/player/javi-guerra-27457']"
2015-09-26 18:30:00+00:00,Villarreal,Atlético,"['/player/a-areola-72161', '/player/victor-ruiz-43642', '/player/eric-145409', '/player/jaume-costa-36293', '/player/mario-27594', '/player/bruno-27041', '/player/trigueros-35477', '/player/castillejo-118017', '/player/j-dos-santos-40930', '/player/l-baptistao-75845', '/player/r-soldado-23519']","['/player/j-oblak-70593', '/player/d-godin-40586', '/player/j-gimenez-150773', '/player/filipe-luis-23573', '/player/jesus-gamez-23532', '/player/gabi-7393', '/player/tiago-21162', '/player/saul-76168', '/player/o-torres-138599', '/player/a-griezmann-32465', '/player/j-martinez-87628']"
2015-09-26 20:05:00+00:00,Eibar,Celta,"['/player/riesgo-30475', '/player/a-pantic-183978', '/player/m-dos-santos-54442', '/player/junca-87506', '/player/capa-116019', '/player/adrian-23520', '/player/dani-garcia-58188', '/player/saul-30716', '/player/t-inui-115420', '/player/borja-baston-33665', '/player/sergi-enrich-36133']","['/player/s-alvarez-30878', '/player/sergi-gomez-79543', '/player/g-cabral-16935', '/player/jonny-125484', '/player/c-planas-72695', '/player/a-fernandez-72150', '/player/p-hernandez-98590', '/player/n-radoja-192135', '/player/nolito-52787', '/player/t-bongonda-192319', '/player/f-orellana-32947']"
2015-09-27 10:00:00+00:00,Real Sporting,Real Betis,"['/player/alberto-garcia-67662', '/player/luis-hernandez-33525', '/player/jorge-mere-176160', '/player/isma-lopez-30759', '/player/lora-34972', '/player/sergio-alvarez-62271', '/player/nacho-cases-38390', '/player/a-halilovic-155877', '/player/alex-menendez-80331', '/player/jony-88603', '/player/castro-165640']","['/player/a-adan-33514', '/player/h-westermann-2005', '/player/bruno-57814', '/player/varela-196929', '/player/c-piccini-83208', '/player/dani-ceballos-204716', '/player/a-n-diaye-21284', '/player/f-portillo-29935', '/player/alvaro-cejudo-30706', '/player/joaquin-23384', '/player/ruben-castro-7564']"
2015-09-27 14:00:00+00:00,RC Deportivo,Espanyol,"['/player/g-lux-13240', '/player/sidnei-17665', '/player/lopo-23574', '/player/f-navarro-23482', '/player/juanfran-28151', '/player/mosquera-33530', '/player/c-borges-211919', '/player/f-fajr-110082', '/player/luis-alberto-52115', '/player/lucas-100849', '/player/oriol-riera-33224']","['/player/pau-185802', '/player/e-roco-92555', '/player/alvaro-34338', '/player/r-duarte-145407', '/player/rober-108894', '/player/victor-sanchez-30356', '/player/p-diop-3175', '/player/gerard-moreno-107189', '/player/victor-alvarez-96888', '/player/marco-asensio-190403', '/player/f-caicedo-510']"
2015-09-27 16:15:00+00:00,Getafe,Levante,"['/player/v-guaita-27206', '/player/alexis-23379', '/player/s-vergini-112010', '/player/garcia-noblejas-78468', '/player/damian-suarez-106246', '/player/juan-rodriguez-23582', '/player/medran-124284', '/player/victor-rodriguez-35921', '/player/lafita-28268', '/player/pedro-leon-24020', '/player/s-scepovic-52235']","['/player/ruben-29731', '/player/mate-junior-23303', '/player/z-feddal-78524', '/player/trujillo-81656', '/player/morales-36180', '/player/tono-45899', '/player/jose-mari-35480', '/player/jefferson-lerma-208598', '/player/camarasa-159874', '/player/victor-23652', '/player/deyverson-147808']"
2015-09-27 18:30:00+00:00,R. Sociedad,Athletic,"['/player/g-rulli-128876', '/player/i-martinez-67815', '/player/d-reyes-114377', '/player/a-de-la-bella-30476', '/player/elustondo-142657', '/player/a-illarramendi-100715', '/player/r-pardo-67829', '/player/d-zurutuza-30480', '/player/s-canales-36167', '/player/c-vela-13332', '/player/i-agirretxe-30485']","['/player/g-iraizoz-29952', '/player/a-laporte-124620', '/player/x-etxeita-29955', '/player/m-balenziaga-29964', '/player/o-de-marcos-29973', '/player/benat-40234', '/player/m-san-jose-30357', '/player/raul-garcia-23527', '/player/sabin-124628', '/player/m-susaeta-29976', '/player/a-aduriz-27116']"
2015-10-02 18:30:00+00:00,Celta,Getafe,"['/player/s-alvarez-30878', '/player/sergi-gomez-79543', '/player/g-cabral-16935', '/player/jonny-125484', '/player/h-mallo-36191', '/player/p-hernandez-98590', '/player/d-wass-15030', '/player/n-radoja-192135', '/player/nolito-52787', '/player/i-aspas-7408', '/player/f-orellana-32947']","['/player/v-guaita-27206', '/player/alexis-23379', '/player/s-vergini-112010', '/player/carlos-144261', '/player/damian-suarez-106246', '/player/juan-rodriguez-23582', '/player/medran-124284', '/player/victor-rodriguez-35921', '/player/lafita-28268', '/player/p-sarabia-42921', '/player/a-vazquez-73923']"
2015-10-03 14:00:00+00:00,Sevilla,Barcelona,"['/player/sergio-rico-94474', '/player/t-kolodziejczak-67054', '/player/m-andreolli-790', '/player/b-tremoulinas-32135', '/player/coke-27398', '/player/s-n-zonzi-147482', '/player/g-krychowiak-98116', '/player/v-iborra-29348', '/player/vitolo-32019', '/player/m-krohn-dehli-1568', '/player/k-gameiro-3354']","['/player/c-bravo-23636', '/player/j-mathieu-3068', '/player/g-pique-23560', '/player/jordi-alba-28113', '/player/sergi-roberto-81723', '/player/s-busquets-27059', '/player/j-mascherano-396', '/player/i-rakitic-2139', '/player/neymar-64511', '/player/l-suarez-29685', '/player/m-el-haddadi-174484']"
2015-10-03 16:15:00+00:00,Granada,RC Deportivo,"['/player/andres-28004', '/player/doria-237319', '/player/lomban-30669', '/player/c-biraghi-83555', '/player/m-lopes-74789', '/player/fran-rico-33527', '/player/r-khrin-37964', '/player/j-marquez-32851', '/player/r-rochina-29478', '/player/r-ibanez-205917', '/player/y-el-arabi-44193']","['/player/g-lux-13240', '/player/sidnei-17665', '/player/arribas-37030', '/player/f-navarro-23482', '/player/laure-23576', '/player/c-borges-211919', '/player/mosquera-33530', '/player/luis-alberto-52115', '/player/f-fajr-110082', '/player/lucas-100849', '/player/j-rodriguez-206996']"
2015-10-03 18:30:00+00:00,Espanyol,Real Sporting,"['/player/pau-185802', '/player/e-roco-92555', '/player/alvaro-34338', '/player/r-duarte-145407', '/player/arbilla-35660', '/player/victor-sanchez-30356', '/player/j-canas-40820', '/player/marco-asensio-190403', '/player/victor-alvarez-96888', '/player/h-perez-37645', '/player/f-caicedo-510']","['/player/alberto-garcia-67662', '/player/bernardo-41322', '/player/luis-hernandez-33525', '/player/canella-23492', '/player/lora-34972', '/player/nacho-cases-38390', '/player/sergio-alvarez-62271', '/player/a-halilovic-155877', '/player/alex-menendez-80331', '/player/jony-88603', '/player/a-sanabria-169666']"
2015-10-03 20:00:00+00:00,Las Palmas,Eibar,"['/player/j-varas-27047', '/player/aythami-artiles-23865', '/player/dani-castellano-27432', '/player/david-simon-39448', '/player/bigas-60555', '/player/david-garcia-67661', '/player/roque-40552', '/player/w-murabak-61592', '/player/culio-4072', '/player/j-viera-32016', '/player/s-araujo-71726']","['/player/riesgo-30475', '/player/a-pantic-183978', '/player/m-dos-santos-54442', '/player/junca-87506', '/player/capa-116019', '/player/g-escalante-169910', '/player/dani-garcia-58188', '/player/adrian-23520', '/player/t-inui-115420', '/player/saul-30716', '/player/borja-baston-33665']"
2015-10-03 20:05:00+00:00,Málaga,R. Sociedad,"['/player/c-kameni-23349', '/player/weligton-27057', '/player/m-angeleri-17071', '/player/m-torres-27011', '/player/r-rosales-107779', '/player/f-tissone-1165', '/player/j-recio-35394', '/player/duda-28112', '/player/juan-carlos-33531', '/player/charles-33039', '/player/d-op-26762']","['/player/g-rulli-128876', '/player/i-martinez-67815', '/player/d-reyes-114377', '/player/a-de-la-bella-30476', '/player/elustondo-142657', '/player/a-illarramendi-100715', '/player/r-pardo-67829', '/player/d-zurutuza-30480', '/player/s-canales-36167', '/player/c-vela-13332', '/player/i-agirretxe-30485']"
2015-10-04 10:00:00+00:00,Rayo Vallecano,Real Betis,"['/player/tono-75107', '/player/llorente-115131', '/player/ze-castro-23575', '/player/rat-139106', '/player/nacho-martinez-67953', '/player/r-trashorras-27299', '/player/raul-baena-29302', '/player/jozabed-83732', '/player/embarba-76584', '/player/bebe-79021', '/player/javi-guerra-27457']","['/player/a-adan-33514', '/player/h-westermann-2005', '/player/bruno-57814', '/player/varela-196929', '/player/c-piccini-83208', '/player/f-portillo-29935', '/player/a-n-diaye-21284', '/player/v-rennella-50806', '/player/alvaro-cejudo-30706', '/player/petros-248824', '/player/ruben-castro-7564']"
2015-10-04 14:00:00+00:00,Athletic,Valencia,"['/player/g-iraizoz-29952', '/player/a-laporte-124620', '/player/x-etxeita-29955', '/player/m-balenziaga-29964', '/player/o-de-marcos-29973', '/player/benat-40234', '/player/m-san-jose-30357', '/player/raul-garcia-23527', '/player/williams-185985', '/player/m-susaeta-29976', '/player/a-aduriz-27116']","['/player/jaume-112764', '/player/ruben-vezo-186438', '/player/s-mustafi-65710', '/player/l-orban-52003', '/player/j-cancelo-218414', '/player/a-gomes-138776', '/player/javi-fuego-23408', '/player/d-parejo-29364', '/player/z-bakkali-186657', '/player/s-feghouli-21325', '/player/a-negredo-13324']"
2015-10-04 16:15:00+00:00,Levante,Villarreal,"['/player/ruben-29731', '/player/z-feddal-78524', '/player/tono-45899', '/player/ivan-lopez-79618', '/player/juanfran-47715', '/player/mate-junior-23303', '/player/jose-mari-35480', '/player/morales-36180', '/player/jefferson-lerma-208598', '/player/deyverson-147808', '/player/roger-58724']","['/player/a-areola-72161', '/player/victor-ruiz-43642', '/player/eric-145409', '/player/b-jokic-51898', '/player/mario-27594', '/player/tomas-pina-48124', '/player/trigueros-35477', '/player/a-pedraza-246997', '/player/nahuel-172895', '/player/r-soldado-23519', '/player/samuel-67047']"
