Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
SP1,2011-03-02,Osasuna,RC Deportivo,0,0,D,0,0,D,19,5,6,3,14,16,8,4,2,2,0,0,1.95,3.3,4.0
SP1,2011-03-02,R. Sociedad,Levante,1,1,D,0,0,D,14,11,1,1,15,20,4,6,1,4,0,0,1.91,3.4,4.0
SP1,2011-03-02,Valencia,Barcelona,0,1,A,0,0,D,7,20,1,8,18,7,8,4,4,1,0,0,5.5,4.0,1.57
SP1,2011-03-02,Villarreal,Hércules,1,0,H,1,0,H,18,6,7,3,8,18,5,4,2,2,0,0,1.5,4.0,7.0
SP1,2011-03-02,Real Zaragoza,Athletic,2,1,H,0,1,A,18,9,5,3,19,18,8,3,4,2,0,0,2.6,3.25,2.7
SP1,2011-03-03,Almería,Racing,1,1,D,0,1,A,20,6,6,3,17,12,15,5,2,4,0,1,2.38,3.25,3.0
SP1,2011-03-03,Real Madrid,Málaga,7,0,H,3,0,H,20,5,13,1,18,14,5,2,1,2,0,1,1.14,7.5,17.0
SP1,2011-03-05,Atlético,Villarreal,3,1,H,1,1,D,16,8,6,2,19,7,11,2,3,3,0,0,2.1,3.4,3.4
SP1,2011-03-05,Barcelona,Real Zaragoza,1,0,H,1,0,H,23,3,12,1,9,12,13,2,1,1,0,0,1.1,9.0,21.0
SP1,2011-03-05,Mallorca,Valencia,1,2,A,1,1,D,10,11,4,6,16,14,7,6,2,0,0,0,2.7,3.2,2.6
SP1,2011-03-06,Athletic,Sevilla,2,0,H,0,0,D,15,12,6,3,17,19,12,8,1,3,0,0,2.4,3.3,2.9
SP1,2011-03-06,Hércules,Almería,1,2,A,0,0,D,13,8,3,6,11,12,4,1,3,4,0,0,2.0,3.4,3.75
SP1,2011-03-06,Levante,Espanyol,1,0,H,1,0,H,13,11,5,2,16,11,2,5,3,5,0,0,2.38,3.2,3.0
SP1,2011-03-06,Málaga,Osasuna,0,1,A,0,0,D,20,15,4,4,20,25,6,8,0,6,0,0,2.0,3.3,3.75
SP1,2011-03-06,Racing,Real Madrid,1,3,A,0,2,A,7,21,3,8,22,10,3,3,2,2,0,0,8.0,4.75,1.36
SP1,2011-03-06,Real Sporting,Getafe,2,0,H,2,0,H,16,12,4,0,20,15,8,1,2,4,1,0,2.3,3.25,3.1
SP1,2011-03-07,RC Deportivo,R. Sociedad,2,1,H,1,0,H,14,5,3,2,9,9,6,2,2,1,0,0,2.2,3.25,3.25
SP1,2011-03-12,Almería,Atlético,2,2,D,0,1,A,12,17,6,7,19,13,6,7,2,3,0,0,3.25,3.4,2.15
SP1,2011-03-12,Real Madrid,Hércules,2,0,H,1,0,H,22,9,11,4,9,12,8,7,0,1,0,0,1.14,7.5,17.0
SP1,2011-03-12,Real Zaragoza,Valencia,4,0,H,2,0,H,9,3,6,1,17,20,1,3,2,2,0,1,2.9,3.25,2.4
SP1,2011-03-13,Espanyol,RC Deportivo,2,0,H,0,0,D,13,6,6,2,12,19,9,5,2,2,0,1,2.0,3.3,3.8
SP1,2011-03-13,Levante,Mallorca,1,1,D,1,0,H,8,15,2,7,11,7,4,6,4,2,0,0,2.25,3.2,3.25
SP1,2011-03-13,Osasuna,Racing,3,1,H,2,0,H,12,10,3,3,13,17,7,8,2,2,1,0,2.0,3.3,3.8
SP1,2011-03-13,Sevilla,Barcelona,1,1,D,0,1,A,11,12,3,6,20,11,0,4,5,2,0,0,7.5,4.5,1.4
SP1,2011-03-13,R. Sociedad,Málaga,0,2,A,0,1,A,14,10,5,5,23,14,8,2,2,2,0,0,2.0,3.4,3.75
SP1,2011-03-13,Villarreal,Real Sporting,1,1,D,1,0,H,12,14,3,5,13,14,4,2,2,2,0,2,1.6,3.8,5.75
SP1,2011-03-14,Getafe,Athletic,2,2,D,0,0,D,14,12,3,5,16,15,6,4,4,2,0,0,2.3,3.25,2.8
SP1,2011-03-19,Atlético,Real Madrid,1,2,A,0,2,A,16,17,9,8,16,15,12,1,2,3,0,0,5.25,4.0,1.62
SP1,2011-03-19,Barcelona,Getafe,2,1,H,1,0,H,14,8,6,3,12,10,5,3,3,2,0,0,1.13,8.5,17.0
SP1,2011-03-19,Mallorca,Real Zaragoza,1,0,H,0,0,D,11,6,5,1,20,18,2,3,4,2,0,1,1.95,3.4,3.8
SP1,2011-03-20,Athletic,Villarreal,0,1,A,0,0,D,15,9,6,4,22,5,10,2,2,1,0,0,2.3,3.4,3.0
SP1,2011-03-20,Hércules,Osasuna,0,4,A,0,2,A,18,13,6,7,18,13,7,3,2,4,0,0,2.15,3.25,3.4
SP1,2011-03-20,RC Deportivo,Levante,0,1,A,0,0,D,11,20,3,6,15,8,6,6,2,2,0,0,2.1,3.4,3.4
SP1,2011-03-20,Málaga,Espanyol,2,0,H,2,0,H,11,10,7,2,17,18,6,9,1,2,0,0,2.0,3.4,3.75
SP1,2011-03-20,Racing,R. Sociedad,2,1,H,1,0,H,16,11,3,5,18,14,5,5,1,2,0,0,2.0,3.5,3.6
SP1,2011-03-20,Real Sporting,Almería,1,0,H,1,0,H,9,15,4,5,18,24,0,3,3,3,0,0,1.91,3.4,4.0
SP1,2011-03-20,Valencia,Sevilla,0,1,A,0,0,D,26,23,9,10,14,13,9,6,2,1,0,0,1.95,3.5,3.7
SP1,2011-04-02,Getafe,Valencia,2,4,A,1,0,H,13,12,6,5,11,11,7,7,1,2,0,0,2.8,3.25,2.5
SP1,2011-04-02,Real Madrid,Real Sporting,0,1,A,0,0,D,33,4,13,1,17,14,10,1,4,3,0,0,1.14,7.5,17.0
SP1,2011-04-02,Villarreal,Barcelona,0,1,A,0,0,D,7,10,3,6,10,14,3,8,2,4,0,0,5.5,3.8,1.62
SP1,2011-04-03,Espanyol,Racing,1,2,A,1,0,H,8,7,4,5,11,27,6,2,1,3,0,0,1.91,3.4,4.0
SP1,2011-04-03,RC Deportivo,Mallorca,2,1,H,0,1,A,16,4,5,2,14,17,6,1,3,1,0,1,2.3,3.2,3.1
SP1,2011-04-03,Levante,Málaga,3,1,H,2,0,H,9,18,5,4,29,7,2,8,5,4,0,0,2.3,3.25,3.1
SP1,2011-04-03,Osasuna,Atlético,2,3,A,1,1,D,15,12,7,6,21,11,3,4,4,2,1,0,2.5,3.25,2.8
SP1,2011-04-03,Sevilla,Real Zaragoza,3,1,H,1,0,H,20,15,10,5,12,19,8,5,1,4,0,0,1.53,4.0,6.0
SP1,2011-04-03,R. Sociedad,Hércules,1,3,A,0,0,D,19,13,5,8,13,14,9,5,2,5,0,0,1.83,3.5,4.33
SP1,2011-04-04,Almería,Athletic,1,3,A,1,1,D,18,14,6,7,8,10,8,7,1,1,0,0,2.9,3.3,2.4
SP1,2011-04-09,Athletic,Real Madrid,0,3,A,0,1,A,12,7,2,2,13,10,8,1,3,5,0,0,4.5,3.75,1.73
SP1,2011-04-09,Barcelona,Almería,3,1,H,0,0,D,14,2,4,1,7,5,8,4,3,3,0,0,1.11,8.5,21.0
SP1,2011-04-09,Mallorca,Sevilla,2,2,D,2,1,H,10,7,3,3,10,6,5,5,3,3,0,0,2.6,3.2,2.75
SP1,2011-04-10,Atlético,R. Sociedad,3,0,H,2,0,H,21,7,13,4,16,7,10,7,2,1,0,0,1.53,4.0,6.0
SP1,2011-04-10,Hércules,Espanyol,0,0,D,0,0,D,8,3,3,1,11,8,4,2,2,2,0,0,2.1,3.25,3.6
SP1,2011-04-10,Málaga,RC Deportivo,0,0,D,0,0,D,8,5,1,2,12,7,6,2,4,3,0,1,1.75,3.5,4.75
SP1,2011-04-10,Racing,Levante,1,1,D,1,0,H,14,6,6,2,10,9,6,3,3,2,0,0,1.91,3.4,4.0
SP1,2011-04-10,Real Sporting,Osasuna,1,0,H,0,0,D,9,7,5,4,2,13,1,6,1,2,0,0,2.0,3.4,3.75
SP1,2011-04-10,Valencia,Villarreal,5,0,H,1,0,H,17,7,12,4,10,7,14,5,1,2,0,0,1.91,3.4,4.0
SP1,2011-04-11,Real Zaragoza,Getafe,2,1,H,2,1,H,11,14,7,5,23,12,2,9,2,3,0,0,2.1,3.3,3.5
SP1,2011-04-16,Almería,Valencia,0,3,A,0,0,D,8,18,1,7,9,10,5,9,0,1,0,0,3.8,3.4,2.0
SP1,2011-04-16,Getafe,Sevilla,1,0,H,0,0,D,13,2,6,2,20,16,5,2,3,4,0,0,2.88,3.3,2.4
SP1,2011-04-16,Málaga,Mallorca,3,0,H,2,0,H,19,14,8,8,12,17,14,2,2,3,0,0,1.91,3.4,4.0
SP1,2011-04-16,Real Madrid,Barcelona,1,1,D,0,0,D,13,11,6,6,22,14,8,0,2,5,1,0,2.75,3.6,2.38
SP1,2011-04-17,Espanyol,Atlético,2,2,D,1,1,D,10,19,3,4,12,15,1,9,2,5,0,0,2.7,3.25,2.6
SP1,2011-04-17,RC Deportivo,Racing,2,0,H,1,0,H,12,16,4,5,8,9,7,6,2,2,0,0,2.1,3.25,3.5
SP1,2011-04-17,Levante,Hércules,2,1,H,2,0,H,16,9,5,3,15,25,7,4,4,3,0,0,2.1,3.25,3.5
SP1,2011-04-17,Osasuna,Athletic,1,2,A,0,0,D,6,6,2,2,19,15,4,3,3,4,1,1,2.4,3.25,2.9
SP1,2011-04-17,R. Sociedad,Real Sporting,2,1,H,1,0,H,13,12,4,6,10,23,4,6,3,2,0,0,2.1,3.25,3.5
SP1,2011-04-18,Villarreal,Real Zaragoza,1,0,H,0,0,D,10,17,6,8,12,24,4,3,2,4,0,1,1.57,4.0,5.5
SP1,2011-04-23,Athletic,R. Sociedad,2,1,H,2,1,H,9,10,6,3,19,13,5,5,6,2,0,0,1.62,3.75,5.5
SP1,2011-04-23,Barcelona,Osasuna,2,0,H,1,0,H,11,14,2,5,11,17,6,5,2,2,0,0,1.2,6.0,15.0
SP1,2011-04-23,Valencia,Real Madrid,3,6,A,0,4,A,21,14,8,8,7,19,11,7,1,0,0,0,2.38,3.5,2.8
SP1,2011-04-24,Atlético,Levante,4,1,H,1,1,D,16,12,6,3,14,18,5,4,3,4,0,0,1.44,4.5,6.5
SP1,2011-04-24,Hércules,RC Deportivo,1,0,H,0,0,D,14,9,3,2,8,13,8,5,2,4,0,0,2.0,3.4,3.75
SP1,2011-04-24,Mallorca,Getafe,2,0,H,1,0,H,13,11,7,3,15,8,7,5,2,3,0,0,2.0,3.4,3.75
SP1,2011-04-24,Racing,Málaga,1,2,A,0,2,A,21,11,5,4,8,10,11,5,4,3,0,0,2.3,3.3,3.1
SP1,2011-04-24,Sevilla,Villarreal,3,2,H,2,0,H,9,19,3,7,11,18,0,9,3,3,0,1,1.95,3.5,3.75
SP1,2011-04-24,Real Sporting,Espanyol,1,0,H,0,0,D,14,10,4,4,16,13,2,3,0,6,0,0,2.0,3.4,3.75
SP1,2011-04-25,Real Zaragoza,Almería,1,0,H,0,0,D,22,7,11,3,15,19,8,10,2,4,1,0,1.8,3.5,4.5
SP1,2011-04-30,RC Deportivo,Atlético,0,1,A,0,0,D,10,17,3,5,16,8,9,6,1,4,1,0,3.3,3.4,2.15
SP1,2011-04-30,Real Madrid,Real Zaragoza,2,3,A,0,1,A,18,10,7,4,12,21,7,5,1,4,1,0,1.3,5.5,9.0
SP1,2011-04-30,R. Sociedad,Barcelona,2,1,H,0,1,A,8,13,3,7,19,12,4,5,2,1,0,0,7.5,4.5,1.4
SP1,2011-05-01,Almería,Sevilla,0,1,A,0,0,D,6,19,1,10,13,13,3,5,1,3,1,0,4.0,3.8,1.8
SP1,2011-05-01,Levante,Real Sporting,0,0,D,0,0,D,8,4,2,1,10,16,6,1,2,2,0,0,2.1,3.1,3.75
SP1,2011-05-01,Málaga,Hércules,3,1,H,1,1,D,12,11,3,4,15,14,4,6,2,3,0,1,1.73,3.75,4.5
SP1,2011-05-01,Osasuna,Valencia,1,0,H,0,0,D,19,5,6,1,12,16,8,1,4,7,0,0,2.9,3.3,2.4
SP1,2011-05-01,Racing,Mallorca,2,0,H,2,0,H,8,13,3,8,18,12,3,6,4,1,0,0,2.2,3.25,3.3
SP1,2011-05-01,Villarreal,Getafe,2,1,H,0,1,A,19,15,6,6,15,16,8,5,4,4,0,0,1.8,3.5,4.75
SP1,2011-05-02,Espanyol,Athletic,2,1,H,1,1,D,9,7,6,4,16,18,11,6,2,2,0,0,2.75,3.25,2.5
SP1,2011-05-07,Athletic,Levante,3,2,H,1,0,H,13,13,4,4,14,11,4,6,3,4,0,0,1.53,4.0,6.0
SP1,2011-05-07,Atlético,Málaga,0,3,A,0,2,A,14,11,6,5,15,14,7,1,2,3,0,0,1.57,4.0,5.5
SP1,2011-05-07,Getafe,Almería,2,0,H,1,0,H,15,10,8,1,10,20,7,3,5,4,0,0,1.44,4.33,7.0
SP1,2011-05-07,Hércules,Racing,2,3,A,2,3,A,21,12,9,7,14,20,13,2,1,1,1,0,2.1,3.25,3.5
SP1,2011-05-07,Sevilla,Real Madrid,2,6,A,0,3,A,16,19,5,10,13,15,10,10,2,2,0,0,3.0,3.5,2.25
SP1,2011-05-07,Real Sporting,RC Deportivo,2,2,D,1,2,A,17,8,7,5,15,9,4,4,4,4,0,0,2.05,3.3,3.6
SP1,2011-05-07,Valencia,R. Sociedad,3,0,H,3,0,H,9,11,4,1,10,8,8,7,1,1,0,0,1.44,4.33,7.0
SP1,2011-05-08,Barcelona,Espanyol,2,0,H,1,0,H,14,6,6,2,13,14,8,3,1,3,0,0,1.17,7.0,15.0
SP1,2011-05-08,Mallorca,Villarreal,0,0,D,0,0,D,11,6,5,2,16,6,6,7,1,1,0,0,2.6,3.25,2.7
SP1,2011-05-08,Real Zaragoza,Osasuna,1,3,A,1,0,H,21,11,7,3,11,15,5,3,1,1,0,0,2.1,3.3,3.5
SP1,2011-05-10,RC Deportivo,Athletic,2,1,H,1,1,D,10,12,3,2,7,12,5,4,3,2,0,0,2.25,3.4,3.1
SP1,2011-05-10,Málaga,Real Sporting,2,0,H,1,0,H,6,13,3,4,10,14,6,7,2,1,0,0,1.73,3.6,4.75
SP1,2011-05-10,Real Madrid,Getafe,4,0,H,1,0,H,21,8,7,1,16,18,7,4,2,3,0,0,1.2,6.5,13.0
SP1,2011-05-10,Racing,Atlético,2,1,H,1,1,D,14,6,6,1,24,19,4,7,2,2,0,0,3.2,3.3,2.25
SP1,2011-05-11,Almería,Villarreal,0,0,D,0,0,D,15,12,3,4,11,5,10,9,3,1,0,0,5.5,3.75,1.62
SP1,2011-05-11,Espanyol,Valencia,2,2,D,1,2,A,20,10,7,5,7,18,7,4,2,3,0,0,2.9,3.3,2.4
SP1,2011-05-11,Hércules,Mallorca,2,2,D,2,0,H,15,9,2,3,10,15,4,2,2,2,0,0,2.2,3.3,3.25
SP1,2011-05-11,Levante,Barcelona,1,1,D,1,1,D,9,10,2,2,10,4,2,3,1,1,0,0,11.0,5.0,1.3
SP1,2011-05-11,Osasuna,Sevilla,3,2,H,0,2,A,19,9,7,3,11,13,7,2,3,3,0,1,2.25,3.4,3.1
SP1,2011-05-11,R. Sociedad,Real Zaragoza,2,1,H,1,0,H,14,11,4,4,22,21,7,1,4,2,0,0,2.1,3.4,3.4
SP1,2011-05-15,Almería,Mallorca,3,1,H,3,1,H,13,13,4,5,11,7,3,7,1,1,0,0,2.75,3.5,2.4
SP1,2011-05-15,Athletic,Málaga,1,1,D,0,1,A,18,8,7,3,13,14,5,7,2,2,0,1,1.7,3.75,4.75
SP1,2011-05-15,Atlético,Hércules,2,1,H,1,0,H,19,8,6,2,12,8,7,10,1,3,0,0,1.29,5.5,9.5
SP1,2011-05-15,Barcelona,RC Deportivo,0,0,D,0,0,D,8,8,2,4,11,13,5,0,0,2,0,0,1.53,4.33,5.5
SP1,2011-05-15,Getafe,Osasuna,2,0,H,0,0,D,19,12,4,5,8,14,11,8,0,0,0,0,1.8,3.6,4.33
SP1,2011-05-15,Sevilla,R. Sociedad,3,1,H,0,0,D,16,4,8,1,12,18,7,3,3,3,0,0,1.53,4.33,5.5
SP1,2011-05-15,Real Sporting,Racing,2,1,H,1,1,D,33,3,16,2,11,4,16,1,0,0,0,0,1.33,5.0,8.5
SP1,2011-05-15,Valencia,Levante,0,0,D,0,0,D,17,5,5,1,19,5,5,2,2,2,0,1,1.65,3.4,6.0
SP1,2011-05-15,Villarreal,Real Madrid,1,3,A,0,2,A,10,7,2,5,13,17,4,4,5,1,0,0,4.0,3.8,1.8
SP1,2011-05-15,Real Zaragoza,Espanyol,1,0,H,0,0,D,21,7,7,5,11,16,5,6,2,0,0,0,1.6,3.8,5.5
SP1,2011-05-21,Espanyol,Sevilla,2,3,A,0,2,A,15,5,7,3,7,14,7,1,0,1,0,0,3.0,3.5,2.25
SP1,2011-05-21,Hércules,Real Sporting,0,0,D,0,0,D,17,9,4,2,10,9,10,4,1,0,0,0,2.2,3.4,3.2
SP1,2011-05-21,RC Deportivo,Valencia,0,2,A,0,1,A,28,12,6,6,6,22,11,3,1,1,0,0,1.44,4.2,6.0
SP1,2011-05-21,Levante,Real Zaragoza,1,2,A,0,1,A,3,20,2,10,19,18,1,11,5,4,0,0,5.5,4.33,1.53
SP1,2011-05-21,Málaga,Barcelona,1,3,A,1,1,D,13,18,4,8,10,8,6,8,3,2,0,0,3.25,3.5,2.1
SP1,2011-05-21,Mallorca,Atlético,3,4,A,0,2,A,25,12,14,6,17,8,10,4,1,3,0,0,2.5,2.75,3.3
SP1,2011-05-21,Osasuna,Villarreal,1,0,H,1,0,H,14,4,6,3,20,10,11,3,1,2,0,0,1.8,3.0,5.75
SP1,2011-05-21,Real Madrid,Almería,8,1,H,2,1,H,27,6,13,1,11,10,15,6,1,1,0,0,1.13,8.5,17.0
SP1,2011-05-21,Racing,Athletic,1,2,A,0,2,A,18,9,6,7,14,12,9,2,2,0,1,0,3.0,3.5,2.25
SP1,2011-05-21,R. Sociedad,Getafe,1,1,D,0,1,A,12,8,7,1,8,12,4,3,0,1,0,0,2.38,3.25,3.0
SP1,2011-08-27,Granada,Real Betis,0,1,A,0,0,D,11,18,2,3,12,16,8,5,2,2,0,0,2.3,3.4,3.0
SP1,2011-08-27,Real Sporting,R. Sociedad,1,2,A,0,1,A,17,6,4,2,14,11,9,2,2,1,1,1,2.05,3.25,3.75
SP1,2011-08-27,Valencia,Racing,4,3,H,1,2,A,26,4,11,3,14,11,10,3,3,3,0,0,1.4,4.33,8.0
SP1,2011-08-28,Athletic,Rayo Vallecano,1,1,D,0,0,D,10,13,4,6,17,19,9,4,1,3,0,0,1.57,3.75,6.0
SP1,2011-08-28,Atlético,Osasuna,0,0,D,0,0,D,28,16,8,2,9,8,12,5,1,0,0,0,1.53,3.8,6.5
SP1,2011-08-28,Getafe,Levante,1,1,D,0,0,D,8,9,2,1,15,6,1,4,5,3,0,0,1.8,3.5,4.5
SP1,2011-08-28,Mallorca,Espanyol,1,0,H,0,0,D,11,9,4,3,21,15,5,4,2,3,0,0,2.0,3.4,3.75
SP1,2011-08-28,Sevilla,Málaga,2,1,H,2,0,H,15,6,9,1,15,7,2,8,3,1,0,0,2.1,3.4,3.4
SP1,2011-08-28,Real Zaragoza,Real Madrid,0,6,A,0,2,A,8,39,1,16,16,16,7,9,2,1,0,0,8.5,5.0,1.33
SP1,2011-08-29,Barcelona,Villarreal,5,0,H,2,0,H,18,5,9,1,15,14,12,0,3,3,0,0,1.25,5.75,11.0
SP1,2011-09-10,Real Madrid,Getafe,4,2,H,1,1,D,26,10,10,6,9,13,4,6,3,3,0,0,1.08,10.0,26.0
SP1,2011-09-10,R. Sociedad,Barcelona,2,2,D,0,2,A,10,13,4,6,10,17,5,4,2,1,0,0,15.0,7.0,1.17
SP1,2011-09-10,Valencia,Atlético,1,0,H,0,0,D,12,12,6,2,15,18,3,7,1,2,0,0,1.91,3.6,3.75
SP1,2011-09-10,Villarreal,Sevilla,2,2,D,1,1,D,11,10,5,5,15,14,2,1,2,4,1,0,2.1,3.4,3.4
SP1,2011-09-11,Real Betis,Mallorca,1,0,H,0,0,D,24,9,7,2,9,17,7,5,2,4,0,0,1.91,3.4,4.0
SP1,2011-09-11,Espanyol,Athletic,2,1,H,1,0,H,10,17,6,7,17,21,2,3,2,1,0,0,2.4,3.3,2.9
SP1,2011-09-11,Osasuna,Real Sporting,2,1,H,2,0,H,21,10,7,2,22,16,6,8,2,3,0,0,1.91,3.4,4.0
SP1,2011-09-11,Racing,Levante,0,0,D,0,0,D,8,11,1,2,14,20,3,4,2,2,1,0,2.1,3.3,3.5
SP1,2011-09-11,Rayo Vallecano,Real Zaragoza,0,0,D,0,0,D,20,7,5,1,19,14,3,1,4,4,0,0,2.2,3.2,3.4
SP1,2011-09-12,Málaga,Granada,4,0,H,2,0,H,20,12,9,4,12,11,4,3,1,2,0,0,1.4,4.33,8.5
SP1,2011-09-17,Barcelona,Osasuna,8,0,H,5,0,H,18,7,14,1,8,15,8,3,1,5,0,0,1.08,10.0,26.0
SP1,2011-09-17,Granada,Villarreal,1,0,H,0,0,D,8,14,2,4,17,11,0,7,7,2,0,0,3.3,3.3,2.2
SP1,2011-09-17,Mallorca,Málaga,0,1,A,0,1,A,6,8,1,4,21,12,4,8,2,1,0,0,3.1,3.4,2.25
SP1,2011-09-17,Sevilla,R. Sociedad,1,0,H,0,0,D,15,11,5,1,20,9,8,1,3,2,0,0,1.53,4.0,6.0
SP1,2011-09-17,Real Sporting,Valencia,0,1,A,0,1,A,15,11,4,5,13,19,6,6,1,5,0,0,3.3,3.3,2.2
SP1,2011-09-18,Athletic,Real Betis,2,3,A,1,3,A,18,18,9,6,14,19,10,1,3,4,1,1,2.0,3.4,3.75
SP1,2011-09-18,Atlético,Racing,4,0,H,2,0,H,17,4,7,0,17,17,5,4,3,2,0,0,1.44,4.2,7.5
SP1,2011-09-18,Getafe,Rayo Vallecano,0,1,A,0,1,A,7,9,2,4,20,14,5,8,3,5,0,0,1.95,3.5,3.8
SP1,2011-09-18,Levante,Real Madrid,1,0,H,0,0,D,11,14,4,3,20,16,3,6,7,3,0,1,13.0,6.5,1.2
SP1,2011-09-18,Real Zaragoza,Espanyol,2,1,H,1,0,H,12,14,5,4,23,12,3,4,2,4,0,1,2.1,3.2,3.6
SP1,2011-09-20,Osasuna,Sevilla,0,0,D,0,0,D,15,11,8,5,18,15,5,3,3,2,0,0,2.63,3.3,2.63
SP1,2011-09-20,R. Sociedad,Granada,1,0,H,0,0,D,14,15,4,4,16,16,5,4,5,2,0,0,2.0,3.4,3.75
SP1,2011-09-20,Villarreal,Mallorca,2,0,H,1,0,H,13,9,9,3,9,14,3,2,0,3,0,0,1.62,3.75,5.5
SP1,2011-09-21,Atlético,Real Sporting,4,0,H,1,0,H,19,3,11,1,18,18,11,2,2,4,0,0,1.4,4.5,7.5
SP1,2011-09-21,Málaga,Athletic,1,0,H,0,0,D,13,8,4,3,16,20,6,6,1,2,0,0,1.62,3.75,5.5
SP1,2011-09-21,Racing,Real Madrid,0,0,D,0,0,D,5,16,2,2,20,19,2,10,6,3,0,0,13.0,6.5,1.2
SP1,2011-09-21,Valencia,Barcelona,2,2,D,2,1,H,9,10,1,7,14,5,4,3,4,1,1,0,7.5,4.5,1.4
SP1,2011-09-21,Rayo Vallecano,Levante,1,2,A,0,2,A,14,9,7,5,15,12,7,5,2,1,1,0,2.1,3.25,3.5
SP1,2011-09-22,Real Betis,Real Zaragoza,4,3,H,2,1,H,9,21,6,8,8,16,2,10,0,2,1,0,1.67,3.6,5.25
SP1,2011-09-22,Espanyol,Getafe,1,0,H,0,0,D,16,9,6,0,25,16,10,0,5,1,0,0,2.1,3.25,3.5
SP1,2011-09-24,Athletic,Villarreal,1,1,D,1,0,H,10,15,6,3,22,17,8,4,3,1,1,0,2.2,3.25,3.3
SP1,2011-09-24,Barcelona,Atlético,5,0,H,3,0,H,18,6,8,2,17,18,8,1,1,1,0,0,1.2,6.5,13.0
SP1,2011-09-24,Real Madrid,Rayo Vallecano,6,2,H,2,1,H,18,16,11,6,7,18,7,6,0,4,1,0,1.1,9.0,21.0
SP1,2011-09-24,Sevilla,Valencia,1,0,H,1,0,H,12,14,6,6,15,13,4,8,2,3,2,1,2.3,3.25,3.1
SP1,2011-09-25,Granada,Osasuna,1,1,D,0,1,A,10,20,2,6,20,12,4,6,3,3,0,0,2.25,3.25,3.2
SP1,2011-09-25,Levante,Espanyol,3,1,H,1,0,H,12,18,5,6,11,14,7,8,1,4,0,2,2.2,3.25,3.3
SP1,2011-09-25,Mallorca,R. Sociedad,2,1,H,1,1,D,16,16,4,5,14,8,6,1,2,0,0,0,2.1,3.3,3.5
SP1,2011-09-25,Real Sporting,Racing,0,0,D,0,0,D,16,8,1,3,15,15,3,5,2,4,0,0,2.05,3.3,3.6
SP1,2011-09-25,Real Zaragoza,Málaga,0,0,D,0,0,D,8,9,4,4,19,10,3,7,1,1,0,0,3.2,3.4,2.2
SP1,2011-09-26,Getafe,Real Betis,1,0,H,1,0,H,12,9,5,3,13,22,2,4,5,3,0,0,2.5,3.25,2.8
SP1,2011-10-01,Málaga,Getafe,3,2,H,0,0,D,19,6,8,2,11,22,5,1,2,6,0,1,1.57,4.0,5.5
SP1,2011-10-01,Osasuna,Mallorca,2,2,D,1,1,D,10,14,6,6,11,16,7,1,2,4,0,1,1.83,3.5,4.33
SP1,2011-10-01,Racing,Rayo Vallecano,1,1,D,0,1,A,7,9,4,5,11,17,3,4,1,4,0,0,2.2,3.3,3.25
SP1,2011-10-01,Valencia,Granada,1,0,H,1,0,H,23,14,11,5,14,1,10,4,2,0,0,0,1.33,4.5,11.0
SP1,2011-10-01,Villarreal,Real Zaragoza,2,2,D,1,2,A,25,16,12,9,3,23,13,4,1,3,0,1,1.62,3.8,5.5
SP1,2011-10-02,Atlético,Sevilla,0,0,D,0,0,D,15,8,4,5,20,17,7,5,5,6,0,0,1.91,3.6,3.75
SP1,2011-10-02,Real Betis,Levante,0,1,A,0,1,A,20,8,4,3,13,11,11,2,2,4,0,0,1.73,3.6,4.75
SP1,2011-10-02,Espanyol,Real Madrid,0,4,A,0,1,A,15,16,3,7,25,6,9,5,4,1,0,0,10.0,6.0,1.25
SP1,2011-10-02,R. Sociedad,Athletic,1,2,A,0,1,A,15,16,4,7,15,16,5,6,1,4,0,0,2.4,3.2,3.0
SP1,2011-10-02,Real Sporting,Barcelona,0,1,A,0,1,A,4,14,1,4,19,7,4,5,2,2,0,0,13.0,7.5,1.17
SP1,2011-10-15,Barcelona,Racing,3,0,H,2,0,H,19,3,6,2,5,17,6,0,0,2,0,0,1.06,12.0,26.0
SP1,2011-10-15,Getafe,Villarreal,0,0,D,0,0,D,8,14,3,4,18,14,6,2,4,5,0,0,2.25,3.5,3.0
SP1,2011-10-15,Granada,Atlético,0,0,D,0,0,D,18,20,3,8,13,17,10,8,3,5,0,0,3.5,3.3,2.1
SP1,2011-10-15,Mallorca,Valencia,1,1,D,0,1,A,11,10,1,3,13,19,10,6,3,4,0,0,3.0,3.4,2.3
SP1,2011-10-15,Real Madrid,Real Betis,4,1,H,0,0,D,22,10,10,3,14,15,2,0,1,3,0,0,1.14,8.0,16.0
SP1,2011-10-16,Levante,Málaga,3,0,H,3,0,H,14,7,4,3,19,12,4,4,3,0,0,1,2.9,3.25,2.4
SP1,2011-10-16,Sevilla,Real Sporting,2,1,H,1,0,H,20,15,4,6,14,20,5,7,4,2,0,0,1.36,4.75,8.5
SP1,2011-10-16,Rayo Vallecano,Espanyol,0,1,A,0,0,D,6,10,1,4,12,14,6,8,3,3,0,0,2.2,3.2,3.4
SP1,2011-10-16,Real Zaragoza,R. Sociedad,2,0,H,1,0,H,8,13,4,2,13,9,2,6,3,3,0,0,2.0,3.3,3.8
